X [m],Y [m],Z [m],Liquid Pressure [Pa],Gas Pressure [Pa],Liquid Saturation,Gas Saturation,Liquid Density [kg/m^3],Gas Density [kg/m^3],X_g^l,X_l^l,X_g^g,X_l^g,Temperature [C],Liquid Energy [MJ/kmol],Gas Energy [MJ/kmol],Thermodynamic State,pH,Total DOM1 [M],Total O2(aq) [M],Total HCO3- [M],Total Fe+++ [M],Total Fe++ [M],Total Tracer2 [M],Total Tracer3 [M],Total CH4(aq) [M],Total Acetate- [M],Total CH3OH [M],Total SO4-- [M],Total HS- [M],Free DOM1 [M],Free O2(aq) [M],Free HCO3- [M],Free Fe+++ [M],Free Fe++ [M],Free Tracer2 [M],Free Tracer3 [M],Free CH4(aq) [M],Free Acetate- [M],Free CH3OH [M],Free SO4-- [M],Free HS- [M],Gamma H2O,CO2(aq) [M],Fe(OH)3 VF [m^3 mnrl/m^3 bulk],Fe(OH)2 VF [m^3 mnrl/m^3 bulk],Rock(s) VF [m^3 mnrl/m^3 bulk],Fe(OH)3 Rate [mol/m^3/sec],Fe(OH)2 Rate [mol/m^3/sec],Rock(s) Rate [mol/m^3/sec],Material ID,Time Index,Time [d]
0.125,0.125,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.375,0.125,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.625,0.125,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.875,0.125,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.125,0.375,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.375,0.375,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.625,0.375,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.875,0.375,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.125,0.625,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.375,0.625,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.625,0.625,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.875,0.625,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.125,0.875,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.375,0.875,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.625,0.875,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.875,0.875,0.875,193460.7,200036.2,0.8355501,0.1644499,999.9772,2.473212,3.094885e-05,0.9999691,0.9946546,0.005345418,8.0,0.6037994,6.059886,3.0,4.696882,1.000071e-15,1.585099e-10,0.03131767,2.721005e-07,8003.255,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.585099e-10,2.986682e-05,1.989952e-07,8003.225,1e-15,0.0008764095,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.04740114,0.7199484,0.5,0.00531876,-7.530893e-06,0.0,1.0,3,3.0
0.125,0.125,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.375,0.125,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.625,0.125,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.875,0.125,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.125,0.375,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.375,0.375,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.625,0.375,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.875,0.375,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.125,0.625,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.375,0.625,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.625,0.625,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.875,0.625,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.125,0.875,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.375,0.875,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.625,0.875,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.875,0.875,0.125,193717.9,200166.9,0.8403988,0.1596012,999.9772,2.474831,3.096918e-05,0.999969,0.9946581,0.005341927,8.0,0.6037993,6.059757,3.0,4.699814,1.000298e-15,9.999772e-26,0.03131767,4.921708e-09,8003.255,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.000298e-15,9.999772e-26,2.968303e-05,3.598726e-09,8003.225,1e-15,0.0008776668,9.999997e-16,1.000037e-15,1e-15,1e-15,1e-15,1.0,0.001310372,2.960814e-05,0.7199314,0.5,4.333597e-11,-7.497336e-06,0.0,1.0,4,4.0
0.125,0.125,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.375,0.125,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.625,0.125,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.875,0.125,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.125,0.375,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.375,0.375,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.625,0.375,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.875,0.375,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.125,0.625,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.375,0.625,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
0.625,0.625,0.375,192885.3,200134.4,0.8096445,0.1903555,999.9772,2.474429,3.096413e-05,0.999969,0.9946572,0.005342794,8.0,0.6037993,6.059789,3.0,4.699312,1.00026e-15,9.999772e-26,0.03131767,4.93864e-09,8003.255,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.00026e-15,9.999772e-26,2.971443e-05,3.611221e-09,8003.225,1e-15,0.000877671,9.999998e-16,1.000033e-15,1e-15,1e-15,1e-15,1.0,0.001313274,2.96105e-05,0.7199314,0.5,1.302072e-10,-7.50311e-06,0.0,1.0,4,4.0
