Sample ID,Calc Concentration (ppm),days_since_start,Gas,Water Activity,Moles
exp_01_04_05,,21.0,N2O,0.6958019354,
exp_01_04_05,107.75991873665298,21.0,CH4,0.6958019354,4.47967469691307e-07
exp_01_05_01,17140.31328393574,21.0,CO2,0.6089838215,7.125379140536903e-05
exp_01_05_01,,21.0,N2O,0.6089838215,
exp_01_05_01,388.9704719231757,21.0,CH4,0.6089838215,1.6169844978993221e-06
exp_01_05_02,15486.027630419287,21.0,CO2,0.6089838215,6.437678029548284e-05
exp_01_05_02,,21.0,N2O,0.6089838215,
exp_01_05_02,401.40555639762715,21.0,CH4,0.6089838215,1.668678238881357e-06
exp_01_05_03,15786.806840149551,21.0,CO2,0.6089838215,6.56271459518258e-05
exp_01_05_03,,21.0,N2O,0.6089838215,
exp_01_05_03,305.4777618804305,21.0,CH4,0.6089838215,1.26989795130566e-06
exp_01_05_04,15937.196445014682,21.0,CO2,0.6089838215,6.625232877999726e-05
exp_01_05_04,,21.0,N2O,0.6089838215,
exp_01_05_04,330.34793082933334,21.0,CH4,0.6089838215,1.3732854332697296e-06
exp_01_05_05,15636.417235284418,21.0,CO2,0.6089838215,6.500196312365431e-05
exp_01_05_05,,21.0,N2O,0.6089838215,
exp_01_05_05,287.713355488357,21.0,CH4,0.6089838215,1.1960497499027531e-06
exp_01_06_01,13079.793952577178,21.0,CO2,0.4539390818,5.437385504473931e-05
exp_01_06_01,,21.0,N2O,0.4539390818,
exp_01_06_01,232.64369567292934,21.0,CH4,0.4539390818,9.67120325553742e-07
exp_01_06_02,11936.832955602176,21.0,CO2,0.4539390818,4.9622465550636135e-05
exp_01_06_02,,21.0,N2O,0.4539390818,
exp_01_06_02,153.41444316428175,21.0,CH4,0.4539390818,6.377573472967776e-07
exp_01_06_03,12403.040730684084,21.0,CO2,0.4539390818,5.1560532317967694e-05
exp_01_06_03,,21.0,N2O,0.4539390818,
exp_01_06_03,87.15320732184779,21.0,CH4,0.4539390818,3.623035560639351e-07
exp_01_06_04,12478.235533116651,21.0,CO2,0.4539390818,5.1873123732053435e-05
exp_01_06_04,,21.0,N2O,0.4539390818,
exp_01_06_04,202.44420480640449,21.0,CH4,0.4539390818,8.415783831688005e-07
exp_01_06_05,11936.832955602176,21.0,CO2,0.4539390818,4.9622465550636135e-05
exp_01_06_05,,21.0,N2O,0.4539390818,
exp_01_06_05,309.0306431588452,21.0,CH4,0.4539390818,1.2846675915862415e-06
exp_01_01_01,15786.806840149551,28.0,CO2,0.996141297,6.56271459518258e-05
exp_01_01_01,,28.0,N2O,0.996141297,
exp_01_01_01,1302.0609604757512,28.0,CH4,0.996141297,5.412782050008735e-06
exp_01_01_02,15786.806840149551,28.0,CO2,0.996141297,6.56271459518258e-05
exp_01_01_02,,28.0,N2O,0.996141297,
exp_01_01_02,3837.041752624633,28.0,CH4,0.996141297,1.595092039020354e-05
exp_01_01_03,14478.417277822904,28.0,CO2,0.996141297,6.018805534673399e-05
exp_01_01_03,,28.0,N2O,0.996141297,
exp_01_01_03,1954.0146750648469,28.0,CH4,0.996141297,8.123011041495416e-06
exp_01_01_04,12869.248505765992,28.0,CO2,0.996141297,5.3498599085299254e-05
exp_01_01_04,,28.0,N2O,0.996141297,
exp_01_01_04,2717.884149924005,28.0,CH4,0.996141297,1.129848370182041e-05
exp_01_01_05,16839.534074205472,28.0,CO2,0.996141297,7.000342574902608e-05
exp_01_01_05,,28.0,N2O,0.996141297,
exp_01_01_05,3837.041752624633,28.0,CH4,0.996141297,1.595092039020354e-05
exp_01_02_01,17441.092493666,28.0,CO2,0.9046306353,7.250415706171197e-05
exp_01_02_01,,28.0,N2O,0.9046306353,
exp_01_02_01,45.40685230047518,28.0,CH4,0.9046306353,1.8876028276710403e-07
exp_01_02_02,18042.650913126527,28.0,CO2,0.9046306353,7.500488837439784e-05
exp_01_02_02,,28.0,N2O,0.9046306353,
exp_01_02_02,76.31691942268299,28.0,CH4,0.9046306353,3.1725615320816194e-07
exp_01_02_03,14027.248463227508,28.0,CO2,0.9046306353,5.831250686221958e-05
exp_01_02_03,,28.0,N2O,0.9046306353,
exp_01_02_03,33.504700017785964,28.0,CH4,0.9046306353,1.3928198782715644e-07
exp_01_02_04,15937.196445014682,28.0,CO2,0.9046306353,6.625232877999726e-05
exp_01_02_04,,28.0,N2O,0.9046306353,
exp_01_02_04,55.177275816115575,28.0,CH4,0.9046306353,2.2937679353870278e-07
exp_01_02_05,15937.196445014682,28.0,CO2,0.9046306353,6.625232877999726e-05
exp_01_02_05,,28.0,N2O,0.9046306353,
exp_01_02_05,38.123445679725066,28.0,CH4,0.9046306353,1.5848252019191224e-07
exp_01_03_01,15636.417235284418,28.0,CO2,0.7726987314,6.500196312365431e-05
exp_01_03_01,,28.0,N2O,0.7726987314,
exp_01_03_01,147.90747718273897,28.0,CH4,0.7726987314,6.148644048618764e-07
exp_01_03_02,13831.741976902837,28.0,CO2,0.7726987314,5.7499769185596665e-05
exp_01_03_02,,28.0,N2O,0.7726987314,
exp_01_03_02,91.59430891986615,28.0,CH4,0.7726987314,3.807656064146618e-07
exp_01_03_03,17892.261308261397,28.0,CO2,0.7726987314,7.437970554622638e-05
exp_01_03_03,,28.0,N2O,0.7726987314,
exp_01_03_03,348.1123372214068,28.0,CH4,0.7726987314,1.4471336346726366e-06
exp_01_03_04,16237.975654744945,28.0,CO2,0.7726987314,6.75026944363402e-05
exp_01_03_04,,28.0,N2O,0.7726987314,
exp_01_03_04,105.09525777784197,28.0,CH4,0.7726987314,4.36890239480871e-07
exp_01_03_05,15335.638025554155,28.0,CO2,0.7726987314,6.375159746731138e-05
exp_01_03_05,,28.0,N2O,0.7726987314,
exp_01_03_05,106.16112216136638,28.0,CH4,0.7726987314,4.413211315650454e-07
exp_01_04_01,11455.586220033754,28.0,CO2,0.6958019354,4.762188050048743e-05
exp_01_04_01,,28.0,N2O,0.6958019354,
exp_01_04_01,204.22064544561184,28.0,CH4,0.6958019354,8.489632033090912e-07
exp_01_04_02,8492.911004190659,28.0,CO2,0.6958019354,3.5305778785509465e-05
exp_01_04_02,,28.0,N2O,0.6958019354,
exp_01_04_02,99.76593586021993,28.0,CH4,0.6958019354,4.147357790599989e-07
exp_01_04_03,10222.391460139674,28.0,CO2,0.6958019354,4.249538130948137e-05
exp_01_04_03,,28.0,N2O,0.6958019354,
exp_01_04_03,121.43851165854954,28.0,CH4,0.6958019354,5.048305847715453e-07
exp_01_04_04,10162.235618193621,28.0,CO2,0.6958019354,4.2245308178212787e-05
exp_01_04_04,,28.0,N2O,0.6958019354,
exp_01_04_04,53.57847924082897,28.0,CH4,0.6958019354,2.2273045541244117e-07
exp_01_04_05,9320.053830948884,28.0,CO2,0.6958019354,3.874428434045255e-05
exp_01_04_05,,28.0,N2O,0.6958019354,
exp_01_04_05,112.91159659035428,28.0,CH4,0.6958019354,4.6938344809814994e-07
exp_01_05_01,17140.31328393574,28.0,CO2,0.6089838215,7.125379140536903e-05
exp_01_05_01,,28.0,N2O,0.6089838215,
exp_01_05_01,397.85267511921245,28.0,CH4,0.6089838215,1.6539085986007757e-06
exp_01_05_02,16839.534074205472,28.0,CO2,0.6089838215,7.000342574902608e-05
exp_01_05_02,,28.0,N2O,0.6089838215,
exp_01_05_02,456.47521621305486,28.0,CH4,0.6089838215,1.8976076632303684e-06
exp_01_05_03,16087.586049879814,28.0,CO2,0.6089838215,6.687751160816873e-05
exp_01_05_03,,28.0,N2O,0.6089838215,
exp_01_05_03,312.5835244372599,28.0,CH4,0.6089838215,1.2994372318668229e-06
exp_01_05_04,24960.57273692259,28.0,CO2,0.6089838215,0.00010376329847028549
exp_01_05_04,,28.0,N2O,0.6089838215,
exp_01_05_04,358.77098105665084,28.0,CH4,0.6089838215,1.4914425555143806e-06
exp_01_05_05,15486.027630419287,28.0,CO2,0.6089838215,6.437678029548284e-05
exp_01_05_05,,28.0,N2O,0.6089838215,
exp_01_05_05,293.0426774059791,28.0,CH4,0.6089838215,1.2182042103236253e-06
exp_01_06_01,13350.495241334414,28.0,CO2,0.4539390818,5.5499184135447956e-05
exp_01_06_01,,28.0,N2O,0.4539390818,
exp_01_06_01,232.64369567292934,28.0,CH4,0.4539390818,9.67120325553742e-07
exp_01_06_02,11771.404390250531,28.0,CO2,0.4539390818,4.893476443964752e-05
exp_01_06_02,,28.0,N2O,0.4539390818,
exp_01_06_02,155.36852786740982,28.0,CH4,0.4539390818,6.458806494510973e-07
exp_01_06_03,12673.742019441323,28.0,CO2,0.4539390818,5.2685861408676344e-05
exp_01_06_03,,28.0,N2O,0.4539390818,
exp_01_06_03,188.2326796927457,28.0,CH4,0.4539390818,7.824998220464749e-07
exp_01_06_04,14312.988712471259,28.0,CO2,0.4539390818,5.9500354235745374e-05
exp_01_06_04,,28.0,N2O,0.4539390818,
exp_01_06_04,220.20861119847794,28.0,CH4,0.4539390818,9.154265845717074e-07
exp_01_06_05,12282.72904679198,28.0,CO2,0.4539390818,5.106038605543052e-05
exp_01_06_05,,28.0,N2O,0.4539390818,
exp_01_06_05,,28.0,CH4,0.4539390818,
exp_01_01_01,15937.196445014682,35.0,CO2,0.996141297,6.625232877999726e-05
exp_01_01_01,,35.0,N2O,0.996141297,
exp_01_01_01,3765.984127056339,35.0,CH4,0.996141297,1.565552758459191e-05
exp_01_01_02,15786.806840149551,35.0,CO2,0.996141297,6.56271459518258e-05
exp_01_01_02,,35.0,N2O,0.996141297,
exp_01_01_02,4636.4400402679385,35.0,CH4,0.996141297,1.927408945333435e-05
exp_01_01_03,14884.46921095876,35.0,CO2,0.996141297,6.187604898279696e-05
exp_01_01_03,,35.0,N2O,0.996141297,
exp_01_01_03,2664.590930747785,35.0,CH4,0.996141297,1.107693909761169e-05
exp_01_01_04,16237.975654744945,35.0,CO2,0.996141297,6.75026944363402e-05
exp_01_01_04,,35.0,N2O,0.996141297,
exp_01_01_04,3321.8739672545025,35.0,CH4,0.996141297,1.3809322549519242e-05
exp_01_01_05,15636.417235284418,35.0,CO2,0.996141297,6.500196312365431e-05
exp_01_01_05,,35.0,N2O,0.996141297,
exp_01_01_05,4743.026478620379,35.0,CH4,0.996141297,1.971717866175179e-05
exp_01_02_01,16237.975654744945,35.0,CO2,0.9046306353,6.75026944363402e-05
exp_01_02_01,,35.0,N2O,0.9046306353,
exp_01_02_01,42.56454727774343,35.0,CH4,0.9046306353,1.7694457054263893e-07
exp_01_02_02,16388.365259610076,35.0,CO2,0.9046306353,6.812787726451166e-05
exp_01_02_02,,35.0,N2O,0.9046306353,
exp_01_02_02,73.11932627210976,35.0,CH4,0.9046306353,3.039634769556387e-07
exp_01_02_03,16388.365259610076,35.0,CO2,0.9046306353,6.812787726451166e-05
exp_01_02_03,,35.0,N2O,0.9046306353,
exp_01_02_03,31.195327186816417,35.0,CH4,0.9046306353,1.2968172164477856e-07
exp_01_02_04,15486.027630419287,35.0,CO2,0.9046306353,6.437678029548284e-05
exp_01_02_04,,35.0,N2O,0.9046306353,
exp_01_02_04,49.137377642810605,35.0,CH4,0.9046306353,2.0426840506171448e-07
exp_01_02_05,16839.534074205472,35.0,CO2,0.9046306353,7.000342574902608e-05
exp_01_02_05,,35.0,N2O,0.9046306353,
exp_01_02_05,35.814072848755515,35.0,CH4,0.9046306353,1.4888225400953433e-07
exp_01_03_01,18493.819727721922,35.0,CO2,0.7726987314,7.688043685891225e-05
exp_01_03_01,,35.0,N2O,0.7726987314,
exp_01_03_01,193.56200161036776,35.0,CH4,0.7726987314,8.04654282467347e-07
exp_01_03_02,15786.806840149551,35.0,CO2,0.7726987314,6.56271459518258e-05
exp_01_03_02,,35.0,N2O,0.7726987314,
exp_01_03_02,96.74598677356744,35.0,CH4,0.7726987314,4.0218158482150474e-07
exp_01_03_03,16839.534074205472,35.0,CO2,0.7726987314,7.000342574902608e-05
exp_01_03_03,,35.0,N2O,0.7726987314,
exp_01_03_03,335.6772527469554,35.0,CH4,0.7726987314,1.3954398936906018e-06
exp_01_03_04,16839.534074205472,35.0,CO2,0.7726987314,7.000342574902608e-05
exp_01_03_04,,35.0,N2O,0.7726987314,
exp_01_03_04,106.16112216136638,35.0,CH4,0.7726987314,4.413211315650454e-07
exp_01_03_05,16989.923679070605,35.0,CO2,0.7726987314,7.062860857719755e-05
exp_01_03_05,,35.0,N2O,0.7726987314,
exp_01_03_05,101.00944430766508,35.0,CH4,0.7726987314,4.199051531582024e-07
exp_01_04_01,11981.949837061715,35.0,CO2,0.6958019354,4.9810020399087576e-05
exp_01_04_01,,35.0,N2O,0.6958019354,
exp_01_04_01,223.7614924768926,35.0,CH4,0.6958019354,9.301962248522886e-07
exp_01_04_02,10162.235618193621,35.0,CO2,0.6958019354,4.2245308178212787e-05
exp_01_04_02,,35.0,N2O,0.6958019354,
exp_01_04_02,125.16903700088497,35.0,CH4,0.6958019354,5.203387070661557e-07
exp_01_04_03,8101.8980315413155,35.0,CO2,0.6958019354,3.368030343226364e-05
exp_01_04_03,,35.0,N2O,0.6958019354,
exp_01_04_03,112.02337627075062,35.0,CH4,0.6958019354,4.6569103802800465e-07
exp_01_04_04,9500.521356787041,35.0,CO2,0.6958019354,3.949450373425832e-05
exp_01_04_04,,35.0,N2O,0.6958019354,
exp_01_04_04,119.48442695542145,35.0,CH4,0.6958019354,4.967072826172255e-07
exp_01_04_05,14884.46921095876,35.0,CO2,0.6958019354,6.187604898279696e-05
exp_01_04_05,,35.0,N2O,0.6958019354,
exp_01_04_05,117.53034225229338,35.0,CH4,0.6958019354,4.885839804629057e-07
exp_01_05_01,16689.144469340343,35.0,CO2,0.6089838215,6.937824292085461e-05
exp_01_05_01,,35.0,N2O,0.6089838215,
exp_01_05_01,410.28775959366385,35.0,CH4,0.6089838215,1.7056023395828105e-06
exp_01_05_02,15486.027630419287,35.0,CO2,0.6089838215,6.437678029548284e-05
exp_01_05_02,,35.0,N2O,0.6089838215,
exp_01_05_02,479.5689445227503,35.0,CH4,0.6089838215,1.9936103250541474e-06
exp_01_05_03,15034.85881582389,35.0,CO2,0.6089838215,6.250123181096843e-05
exp_01_05_03,,35.0,N2O,0.6089838215,
exp_01_05_03,300.1484399628085,35.0,CH4,0.6089838215,1.247743490884788e-06
exp_01_05_04,14734.079606093628,35.0,CO2,0.6089838215,6.125086615462549e-05
exp_01_05_04,,35.0,N2O,0.6089838215,
exp_01_05_04,346.33589658219944,35.0,CH4,0.6089838215,1.4397488145323458e-06
exp_01_05_05,14297.949751984745,35.0,CO2,0.6089838215,5.9437835952928225e-05
exp_01_05_05,,35.0,N2O,0.6089838215,
exp_01_05_05,289.4897961275644,35.0,CH4,0.6089838215,1.203434570043044e-06
exp_01_06_01,13305.378359874876,35.0,CO2,0.4539390818,5.531162928699652e-05
exp_01_06_01,,35.0,N2O,0.4539390818,
exp_01_06_01,246.85522078658812,35.0,CH4,0.4539390818,1.0261988866760676e-06
exp_01_06_02,11560.858943439347,35.0,CO2,0.4539390818,4.8059508480207465e-05
exp_01_06_02,,35.0,N2O,0.4539390818,
exp_01_06_02,154.48030754780615,35.0,CH4,0.4539390818,6.42188239380952e-07
exp_01_06_03,12493.274493603163,35.0,CO2,0.4539390818,5.193564201487058e-05
exp_01_06_03,,35.0,N2O,0.4539390818,
exp_01_06_03,193.56200161036776,35.0,CH4,0.4539390818,8.04654282467347e-07
exp_01_06_04,13335.456280847902,35.0,CO2,0.4539390818,5.5436665852630813e-05
exp_01_06_04,,35.0,N2O,0.4539390818,
exp_01_06_04,205.99708608481916,35.0,CH4,0.4539390818,8.563480234493818e-07
exp_01_06_05,12072.183599980795,35.0,CO2,0.4539390818,5.0185130095990467e-05
exp_01_06_05,,35.0,N2O,0.4539390818,
exp_01_06_05,193.56200161036776,35.0,CH4,0.4539390818,8.04654282467347e-07
exp_01_01_01,15335.638025554155,42.0,CO2,0.996141297,6.375159746731138e-05
exp_01_01_01,,42.0,N2O,0.996141297,
exp_01_01_01,4156.801067681955,42.0,CH4,0.996141297,1.7280188015455863e-05
exp_01_01_02,15034.85881582389,42.0,CO2,0.996141297,6.250123181096843e-05
exp_01_01_02,,42.0,N2O,0.996141297,
exp_01_01_02,5045.0213872856275,42.0,CH4,0.996141297,2.0972598085601205e-05
exp_01_01_03,13756.547174470272,42.0,CO2,0.996141297,5.718717777151094e-05
exp_01_01_03,,42.0,N2O,0.996141297,
exp_01_01_03,2806.7061818843727,42.0,CH4,0.996141297,1.1667724708834944e-05
exp_01_01_04,14658.884803661062,42.0,CO2,0.996141297,6.093827474053976e-05
exp_01_01_04,,42.0,N2O,0.996141297,
exp_01_01_04,3641.633282311825,42.0,CH4,0.996141297,1.5138590174771566e-05
exp_01_01_05,15034.85881582389,42.0,CO2,0.996141297,6.250123181096843e-05
exp_01_01_05,,42.0,N2O,0.996141297,
exp_01_01_05,5275.958670382583,42.0,CH4,0.996141297,2.1932624703838995e-05
exp_01_02_01,14267.871831011718,42.0,CO2,0.9046306353,5.931279938729393e-05
exp_01_02_01,,42.0,N2O,0.9046306353,
exp_01_02_01,40.43281851069461,42.0,CH4,0.9046306353,1.680827863742901e-07
exp_01_02_02,16839.534074205472,42.0,CO2,0.9046306353,7.000342574902608e-05
exp_01_02_02,,42.0,N2O,0.9046306353,
exp_01_02_02,70.27702124937801,42.0,CH4,0.9046306353,2.921477647311736e-07
exp_01_02_03,15486.027630419287,42.0,CO2,0.9046306353,6.437678029548284e-05
exp_01_02_03,,42.0,N2O,0.9046306353,
exp_01_02_03,30.12946280329201,42.0,CH4,0.9046306353,1.2525082956060413e-07
exp_01_02_04,15937.196445014682,42.0,CO2,0.9046306353,6.625232877999726e-05
exp_01_02_04,,42.0,N2O,0.9046306353,
exp_01_02_04,47.53858106752399,42.0,CH4,0.9046306353,1.9762206693545283e-07
exp_01_02_05,16237.975654744945,42.0,CO2,0.9046306353,6.75026944363402e-05
exp_01_02_05,,42.0,N2O,0.9046306353,
exp_01_02_05,36.347005040517715,42.0,CH4,0.9046306353,1.5109770005162151e-07
exp_01_03_01,16388.365259610076,42.0,CO2,0.7726987314,6.812787726451166e-05
exp_01_03_01,,42.0,N2O,0.7726987314,
exp_01_03_01,179.350476496709,42.0,CH4,0.7726987314,7.455757213450216e-07
exp_01_03_02,13967.092621281456,42.0,CO2,0.7726987314,5.806243373095099e-05
exp_01_03_02,,42.0,N2O,0.7726987314,
exp_01_03_02,90.35080047242101,42.0,CH4,0.7726987314,3.7559623231645833e-07
exp_01_03_03,16087.586049879814,42.0,CO2,0.7726987314,6.687751160816873e-05
exp_01_03_03,,42.0,N2O,0.7726987314,
exp_01_03_03,328.571490190126,42.0,CH4,0.7726987314,1.365900613129439e-06
exp_01_03_04,14297.949751984745,42.0,CO2,0.7726987314,5.9437835952928225e-05
exp_01_03_04,,42.0,N2O,0.7726987314,
exp_01_03_04,95.85776645396378,42.0,CH4,0.7726987314,3.9848917475135945e-07
exp_01_03_05,14628.806882688035,42.0,CO2,0.7726987314,6.081323817490546e-05
exp_01_03_05,,42.0,N2O,0.7726987314,
exp_01_03_05,99.58829179629919,42.0,CH4,0.7726987314,4.139972970459698e-07
exp_01_04_01,11079.612207870925,42.0,CO2,0.6958019354,4.6058923430058756e-05
exp_01_04_01,,42.0,N2O,0.6958019354,
exp_01_04_01,220.20861119847794,42.0,CH4,0.6958019354,9.154265845717074e-07
exp_01_04_02,9350.13175192191,42.0,CO2,0.6958019354,3.886932090608684e-05
exp_01_04_02,,42.0,N2O,0.6958019354,
exp_01_04_02,123.39259636167762,42.0,CH4,0.6958019354,5.12953886925865e-07
exp_01_04_03,9079.430463164672,42.0,CO2,0.6958019354,3.774399181537819e-05
exp_01_04_03,,42.0,N2O,0.6958019354,
exp_01_04_03,110.77986782330547,42.0,CH4,0.6958019354,4.6052166392980114e-07
exp_01_04_04,9004.235660732107,42.0,CO2,0.6958019354,3.7431400401292466e-05
exp_01_04_04,,42.0,N2O,0.6958019354,
exp_01_04_04,118.5962066358178,42.0,CH4,0.6958019354,4.930148725470802e-07
exp_01_04_05,7034.131836998879,42.0,CO2,0.6958019354,2.9241505352246195e-05
exp_01_04_05,,42.0,N2O,0.6958019354,
exp_01_04_05,94.79190207043936,42.0,CH4,0.6958019354,3.94058282667185e-07
exp_01_05_01,15486.027630419287,42.0,CO2,0.6089838215,6.437678029548284e-05
exp_01_05_01,,42.0,N2O,0.6089838215,
exp_01_05_01,408.5113189544565,42.0,CH4,0.6089838215,1.6982175194425197e-06
exp_01_05_02,13741.508213983758,42.0,CO2,0.6089838215,5.712465948869379e-05
exp_01_05_02,,42.0,N2O,0.6089838215,
exp_01_05_02,456.47521621305486,42.0,CH4,0.6089838215,1.8976076632303684e-06
exp_01_05_03,13530.962767172574,42.0,CO2,0.6089838215,5.624940352925373e-05
exp_01_05_03,,42.0,N2O,0.6089838215,
exp_01_05_03,289.4897961275644,42.0,CH4,0.6089838215,1.203434570043044e-06
exp_01_05_04,14222.75494955218,42.0,CO2,0.6089838215,5.912524453884249e-05
exp_01_05_04,,42.0,N2O,0.6089838215,
exp_01_05_04,332.1243714685407,42.0,CH4,0.6089838215,1.3806702534100204e-06
exp_01_05_05,13515.92380668606,42.0,CO2,0.6089838215,5.618688524643658e-05
exp_01_05_05,,42.0,N2O,0.6089838215,
exp_01_05_05,278.8311522923203,42.0,CH4,0.6089838215,1.1591256492013e-06
exp_01_06_01,12267.690086305465,42.0,CO2,0.4539390818,5.099786777261337e-05
exp_01_06_01,,42.0,N2O,0.4539390818,
exp_01_06_01,232.64369567292934,42.0,CH4,0.4539390818,9.67120325553742e-07
exp_01_06_02,10072.001855274542,42.0,CO2,0.4539390818,4.18701984813099e-05
exp_01_06_02,,42.0,N2O,0.4539390818,
exp_01_06_02,134.76181645260462,42.0,CH4,0.4539390818,5.602167358237253e-07
exp_01_06_03,10959.30052397882,42.0,CO2,0.4539390818,4.555877716752158e-05
exp_01_06_03,,42.0,N2O,0.4539390818,
exp_01_06_03,173.84351051516623,42.0,CH4,0.4539390818,7.226827789101205e-07
exp_01_06_04,12132.339441926848,42.0,CO2,0.4539390818,5.043520322725905e-05
exp_01_06_04,,42.0,N2O,0.4539390818,
exp_01_06_04,193.56200161036776,42.0,CH4,0.4539390818,8.04654282467347e-07
exp_01_06_05,12177.456323386386,42.0,CO2,0.4539390818,5.0622758075710486e-05
exp_01_06_05,,42.0,N2O,0.4539390818,
exp_01_06_05,181.12691713591633,42.0,CH4,0.4539390818,7.529605414853122e-07
